Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Sunset Lover,Petit Biscuit,Presence,238906,71,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
Fast Car,Y.V.E. 48,Fast Car,157232,53,https://open.spotify.com/track/7Md7IzzMCu8IgbZr5AJpoX
Hands in the Fire,"James Carter, Nevve",Hands in the Fire,176842,36,https://open.spotify.com/track/2ofRXmQClu8tm1lGIPkEym
Smile,"Nora Van Elken, NEVRMIND",Smile,157384,30,https://open.spotify.com/track/4ZlyHyOnPqmdTEfGTO3h8y
Reality,"Lost Frequencies, Janieck",Less Is More,159480,81,https://open.spotify.com/track/1Mys1gf9SkMBAVGGxpkJ7d
Good on You,"Krewella, Nucleya",zer0,159198,30,https://open.spotify.com/track/6MZ43oKR8vOH2uKOy31uav
California Dreaming (feat. Paul Rey),"Arman Cekin, Paul Rey",California Dreaming (feat. Paul Rey),186006,42,https://open.spotify.com/track/4t1dkVSUytQdV6VstXWPmN
Bone Dry,Tristam,Rocket League x Monstercat Vol. 1,285000,31,https://open.spotify.com/track/3Z9YnauaNIMElVNnOxHpL7
Better Days,"Arman Cekin, Faydee, Karra",Better Days,187918,0,https://open.spotify.com/track/4fJBUcEiRtPI99EHO6WtrR
Thinkin Bout You,"Jonasu, Jantine",Thinkin Bout You,151626,14,https://open.spotify.com/track/2OEr2lzItRFTQvtzXT0wOm
Miss You Everyday,Trackhead,Miss You Everyday,160373,39,https://open.spotify.com/track/2UijtofYLPpDsqJLOXxANZ
Alone with You,"Y.V.E. 48, Loé",Alone with You,153142,0,https://open.spotify.com/track/3rMu51ZwOmmpHaHXXngJZ0
I'll Wait,"Kygo, Sasha Alex Sloan",Golden Hour,215360,59,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
Sensation,PLÜM,Sensation,164869,49,https://open.spotify.com/track/3nKxX6zfFneRwrQtC8mshP
Find You - Adon Remix,"Nora Van Elken, Adon",Find You (Adon Remix),170769,31,https://open.spotify.com/track/1f7esgm0ZG5aQl2VDC2bh6
You - 2021 Edit,Approaching Nirvana,You (2021 Edit),339843,15,https://open.spotify.com/track/7wnZNq9CWT1vsNcY627qeb
Release Me,Sons Of Maria,Release Me,201650,28,https://open.spotify.com/track/2m9qRdqlX38yroyuxGGMO1
Into the Sea,"Sole Sole, HILLArious",Into the Sea,186885,43,https://open.spotify.com/track/0d0ejCZz2r6XHN2dL90rdu
Like Lovers Do,"NLSN, Bonny Lauren",Like Lovers Do,154909,39,https://open.spotify.com/track/7iaYn6oz8XxH3BDTOoeMgd
Lost In Amsterdam (feat. Eskeemo),"MÖWE, Jonasu, Eskeemo",Lost In Amsterdam (feat. Eskeemo),144813,45,https://open.spotify.com/track/4cTo1wbzGiVJJiCG3BdZ64
Slow Me Down,Mauve,Slow Me Down,219230,43,https://open.spotify.com/track/7mgNqxpTacR6b338g5dEsA
Snow White,"Adon, Together Alone",Snow White,164571,0,https://open.spotify.com/track/3HZ6JtRuqNsiUkHXYeX0LX
Wake Up,"Koste, Deverano",Stories,193142,0,https://open.spotify.com/track/1MWfXgnJec0I58q3fr7djG
What If,"Approaching Nirvana, Alex Holmes",Isolated Frequencies,194516,16,https://open.spotify.com/track/3wXUZZ4Ky0hvbSAmbsvMLz
Inside Out,ItaloBrothers,Inside Out,187461,43,https://open.spotify.com/track/3NPU6Eeb74wV7hKxJh2Tmi
Too Late,"Felix Cartal, KROY",Expensive Sounds For Nice People,239512,18,https://open.spotify.com/track/7dMWDAY8KkGxCOtDKrq93E
Hear Me Now,"Alok, Zeeba, Bruno Martini",Hear Me Now (feat. Zeeba),194840,79,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa
Prayer in C - Robin Schulz Radio Edit,"Lilly Wood and The Prick, Robin Schulz",Prayer in C,189413,81,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck
