Track Name,Artists,Album,Duration (ms),Popularity,Track URL
You Set Me Free,"ANUQRAM, Ash Nova",You Set Me Free EP,214634,36,https://open.spotify.com/track/3ap7HnaOrmyC2ZqtmjOKaD
Light,MashBit,Light,169528,57,https://open.spotify.com/track/3U88n6ha0Tq3Y5el5vV6is
Bloom,"Piece Wise, Abroad",Bloom,209038,58,https://open.spotify.com/track/1s6Cvc0F0xTc6PBIlpnMgK
Carry On,"Gareth Emery, Giuseppe Ottaviani, Sarah de Warren",Carry On,187669,41,https://open.spotify.com/track/27Bm6ZNUK3Xh357Vbqo9Mx
Live Without Love,"Shouse, David Guetta",Live Without Love,190476,54,https://open.spotify.com/track/4V1SO4C2wG9bTq6Cp7yYyA
From The Inside,"Tritonal, Kuala",From The Inside,217377,31,https://open.spotify.com/track/3zFTLBIgJHrHxTX8s8L6Vi
I Got Nothing - Ferreck Dawn Mix,"MEDUZA, Ferreck Dawn, Clementine Douglas",I Got Nothing (Ferreck Dawn Mix),171890,1,https://open.spotify.com/track/6ZR6tHglQJYQCLDrZNpFUV
Favorite Sound,ARTY,Favorite Sound,174857,37,https://open.spotify.com/track/3OflIzsYlyYFKgb4VvEyVj
Glass On Skin,Tommy Loude,Losing You,219024,38,https://open.spotify.com/track/1JpcYHfB8VWvIkzqAJxuDW
Breathe Again,"Monomy, COLIN, Nokyo",Breathe Again,162439,39,https://open.spotify.com/track/3IHXl6Qx36IauKBOllIpKY
Where You Are,"John Summit, HAYLA",Where You Are,236000,73,https://open.spotify.com/track/4qDpLaFGf5ampf2DXD2TMA
Running In A Dream,"Nils Hoffmann, Kasbo, Vancouver Sleep Clinic",Running In A Dream,269221,48,https://open.spotify.com/track/66RMkzVBVjI3MlOiQ4v4gL
Coast,"LAR, miksklim",Coast / Together,212500,20,https://open.spotify.com/track/5Fcr8cxJhB5lzigrAO6zy3
Till We Meet Again,"YORK, Adam Novy",Indigo,166125,20,https://open.spotify.com/track/04nPX8Il2ULvzUsYs1M4EQ
Rio,Avenue One,Uprising / Origin / Rio,208633,32,https://open.spotify.com/track/7Ki2eTqacP1bAeNm38Ze0x
Never Take You For Granted,Spada,Never Take You For Granted,224500,13,https://open.spotify.com/track/3DS1VPEH2ru4G16HZihKBs
Speechless,Awakend,Speechless,219621,0,https://open.spotify.com/track/3dliqGGth6cXQfYePQFZnU
