Track Name,Artists,Album,Duration (ms),Popularity,Track URL
L.A. Story (feat. Mike Posner),"Sammy Adams, Mike Posner",L.A. Story (feat. Mike Posner),208000,45,https://open.spotify.com/track/3NxAxBnK66q0ZpIWeH9xlp
All We Know,"The Chainsmokers, Phoebe Ryan",All We Know,194080,74,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",POPWIKI 3,201226,31,https://open.spotify.com/track/1UdmtX2aQBQRe7NlUQVH5r
Mad Love,"Sean Paul, David Guetta, Becky G",Mad Love The Prequel,199944,68,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
Like I Do,"David Guetta, Martin Garrix, Brooks",7,201560,52,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
DJ Turn It Up,Yellow Claw,Amsterdam Twerk Music,211776,66,https://open.spotify.com/track/1ivuWgxFQb2xzxVNSlB1hF
Last Hurrah,Bebe Rexha,Last Hurrah,150333,60,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
F.F.F. (feat. G-Eazy),"Bebe Rexha, G-Eazy",All Your Fault: Pt. 1,202400,54,https://open.spotify.com/track/0xLCa6dp0wmDUhkDGKzDpv
Back To Me (feat. Micky Blue),"KSHMR, Crossnaders, Micky Blue",Back To Me (feat. Micky Blue),178710,44,https://open.spotify.com/track/54mezkJwKPDlDaxxZqmuZN
Not Yet,Veorra,Gold,270222,35,https://open.spotify.com/track/36FrMib4S8OBo9mzKApmLA
Stay,"Zedd, Alessia Cara",Stay,210090,81,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0
No Promises (feat. Demi Lovato),"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),223503,71,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
Heathens,Twenty One Pilots,Heathens,195920,85,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Stressed Out,Twenty One Pilots,Blurryface,202333,89,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
Ride,Twenty One Pilots,Blurryface,214506,87,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),243490,78,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",What Is Love? (Deluxe Edition),212733,82,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
2U (feat. Justin Bieber),"David Guetta, Justin Bieber",7,194893,52,https://open.spotify.com/track/265zv3IDBskSIkvgPOSiGQ
I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",reputation Stadium Tour Surprise Song Playlist,247160,85,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y
Rockabye (feat. Sean Paul & Anne-Marie) - Autograf Remix,"Clean Bandit, Sean Paul, Anne-Marie, Autograf",Rockabye (feat. Sean Paul & Anne-Marie) [Autograf Remix],249411,35,https://open.spotify.com/track/0imAR7clgxLmZQqGiImTup
Scared to Be Lonely,"Martin Garrix, Dua Lipa",Scared to Be Lonely,220883,80,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
Lush Life,Zara Larsson,So Good,201122,85,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",This Is Acting,224813,79,https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],207272,74,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
Counting Stars,OneRepublic,Native,257265,91,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",Me 4 U,180565,84,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",216773,88,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
Silence,"Marshmello, Khalid",Silence,180822,82,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
No Lie,"Sean Paul, Dua Lipa",Mad Love The Prequel,221176,88,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
Let Her Go,Passenger,All The Little Lights,252866,5,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm
Burn,Ellie Goulding,Halcyon Days,231211,67,https://open.spotify.com/track/2GgxS8bUT5G25QJTsfSv0R
Alone,Alan Walker,Different World,160426,79,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk
Sex,"Cheat Codes, Kris Kross Amsterdam",Sex,228360,62,https://open.spotify.com/track/1MyWtH2yavuP1AHUi1X7ur
Let Me Hold You (Turn Me On),"Cheat Codes, Dante Klein",Let Me Hold You (Turn Me On),162425,63,https://open.spotify.com/track/3aLWuWKHaTV4Ok7LKvXRYn
Bomb A Drop,Garmiani,Bomb A Drop,158554,0,https://open.spotify.com/track/5HJqLDDjgdhON8LL9U3Oa3
Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",Listen,170625,71,https://open.spotify.com/track/6eIacmhkE82vZlMDnGS7aP
Virus (How About Now) - Radio Edit,"Martin Garrix, MOTi",Virus (How About Now) [Radio Edit],199426,60,https://open.spotify.com/track/6GLzN6o2fkOupy8e1vGzwp
JAMMU,KSHMR,JAMMU,235763,36,https://open.spotify.com/track/08EvJUXcxgpUHPxHqj2G59
Boundless,Aero Chord,Boundless,192705,46,https://open.spotify.com/track/1A0FWUsihHaPmAHxZZpKbY
Titans,"Razihel, Aero Chord",Monstercat - Best of Trap,250344,14,https://open.spotify.com/track/3ayoqPZSeAbGOHUNnDXJTA
Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,212862,84,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p
SouthSide,"DJ Snake, Eptic",SouthSide,252800,0,https://open.spotify.com/track/60AUuYrFbCBnPvDfofMfVF
Iron,"Calvin Harris, Nicky Romero",18 Months,219653,42,https://open.spotify.com/track/0uqMUcdMvQtNQLO4jVockW
We Found Love (feat. Rihanna),"Calvin Harris, Rihanna",18 Months,215520,4,https://open.spotify.com/track/0385HqYimoTQaHZP17KwG1
One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),214846,84,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
My Way,Calvin Harris,My Way,219159,79,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
Faded,Alan Walker,Different World,212106,83,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
,,,0,0,https://open.spotify.com/track/0lMrWcrVXHPEuVBuc0nRzZ
My House,Flo Rida,My House,192190,80,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
Taste The Feeling (Avicii Vs. Conrad Sewell),"Avicii, Conrad Sewell",Taste The Feeling (Avicii Vs. Conrad Sewell),191065,58,https://open.spotify.com/track/70mHIUa4beJjFpBNyHYwT2
It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),220780,82,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
The Ocean (feat. Shy Martin),"Mike Perry, shy martin",The Ocean (feat. Shy Martin),183414,71,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
Stitches,Shawn Mendes,Handwritten,206880,12,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
Misery,Maroon 5,Hands All Over,216200,57,https://open.spotify.com/track/3XojqFisTYTQm2p7HK5p4P
Make It Bun Dem,"Skrillex, Damian ""Jr Gong"" Marley",Make It Bun Dem,213696,70,https://open.spotify.com/track/6AbVJjzv7thIvmMCuhZrmK
Don't You Worry Child,"Swedish House Mafia, John Martin",Until Now,403493,65,https://open.spotify.com/track/043bfUkTydw0xJ5JjOT91w
Can We Dance,The Vamps,Meet The Vamps,192710,66,https://open.spotify.com/track/2kqAtjOtQPAR0OiYUJR43k
Best Song Ever,One Direction,Midnight Memories (Deluxe),200106,81,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0
Midnight Memories,One Direction,Midnight Memories (Deluxe),176320,69,https://open.spotify.com/track/5wjmqUGN7vrAqFqDWrywlZ
Wake Up,The Vamps,Wake Up (Deluxe),193511,49,https://open.spotify.com/track/0PxcoUrgHYxueN01gfbif5
Answerphone,Nicholas McDonald,In the Arms Of an Angel,193600,7,https://open.spotify.com/track/2zEsQt331xulMby4ykINTw
Stutter,Maroon 5,Hands All Over,196920,30,https://open.spotify.com/track/5WzpKiMPvbhBFwdZmNio2k
Give A Little More,Maroon 5,Hands All Over,180293,31,https://open.spotify.com/track/7B5xJAe8B5f8GlUCoWWv7Z
I Can't Lie,Maroon 5,Hands All Over,211200,29,https://open.spotify.com/track/5XAea469QEZhRhe9RIZMoN
Get Back In My Life,Maroon 5,Hands All Over,217893,24,https://open.spotify.com/track/3vq4QqcaVIRePdxSxRQmPX
Hymn for the Weekend,Coldplay,A Head Full of Dreams,258266,87,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
Glad You Came,The Wanted,Battleground (Deluxe Edition),197935,80,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj
Now That I've Found You,"Martin Garrix, John Martin, Michel Zitron",Now That I've Found You,192631,55,https://open.spotify.com/track/24tVqMiAtv8jmpNPhBEsDY
One More Night,Maroon 5,Overexposed Track By Track,219546,83,https://open.spotify.com/track/6cpk00i5TxCqSeqNi2HuIe
Daylight,Maroon 5,Overexposed Track By Track,225066,76,https://open.spotify.com/track/1NNAI51EuoRWw1ydX1zV7S
Secrets,OneRepublic,Waking Up,224693,80,https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2
Homecoming,Green Day,American Idiot,558520,56,https://open.spotify.com/track/4wH29TM74O3788Kn1KzWuY
Loving You Is Easy,Union J,Union J (Deluxe),191440,36,https://open.spotify.com/track/7pKMAoCaAR7pndrxCMz0OZ
Summertime of Our Lives,Cody Simpson,Surfers Paradise (Expanded),195173,37,https://open.spotify.com/track/0g0wipczs90NRHjFHA6Fg4
English Love Affair,5 Seconds of Summer,5 Seconds Of Summer,180922,63,https://open.spotify.com/track/2Ep5yZhBqHfwg0Lj4BlNKb
Walks Like Rihanna,The Wanted,Word Of Mouth (Deluxe),202150,57,https://open.spotify.com/track/4i1yHB5Q9PhtWlWCplG3u5
16 Years,The Griswolds,Be Impressive,225720,56,https://open.spotify.com/track/3BWbj5NXUgr0hK7PmFSI9D
Stitches - Seeb Remix,"Shawn Mendes, Seeb",Stitches (Seeb Remix),167093,57,https://open.spotify.com/track/4mEPquRcjE0gTFoylj2b5v
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",Motion,227266,89,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb
Hey Brother,Avicii,True,255093,83,https://open.spotify.com/track/4lhqb6JvbHId48OUJGwymk
GDFR (feat. Sage the Gemini & Lookas),"Flo Rida, Sage The Gemini, Lookas",My House,190185,76,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
Beautiful Now - KDrew Remix,"Zedd, Jon Bellion, KDrew",Beautiful Now (Remixes),239333,28,https://open.spotify.com/track/2N6le1A7ktlbpYySt0LOW6
