Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Tornado Of Souls - 2004 Remix,Megadeth,Rust In Peace (2004 Remix / Expanded Edition),319266,68,https://open.spotify.com/track/4E5xVW505akJX0wcKj8Mpd
The Heaviest Matter of the Universe,Gojira,From Mars to Sirius,237840,63,https://open.spotify.com/track/2pZsQqXFgcY03vRyZxSQhU
Raining Blood,Slayer,Reign In Blood (Expanded),255186,72,https://open.spotify.com/track/4fiOTntQKr24p07FvQDHZE
Possession,Otep,Sevas Tra,294754,31,https://open.spotify.com/track/5DHb22VB4eIFRvlD1aLkzo
Funeralopolis,Electric Wizard,Dopethrone (Remaster),523333,50,https://open.spotify.com/track/6rQG8QH1rGoCOeGHdrnYhb
Rise of the Undead,Vader,Necropolis,232426,22,https://open.spotify.com/track/2bspQ8DaLitkITEumGEPyo
Are You Dead Yet?,Children Of Bodom,Are You Dead Yet?,234880,61,https://open.spotify.com/track/52s05aBQd2LVc6EWIQCQI1
Spiritual Healing,Death,Spiritual Healing,464400,45,https://open.spotify.com/track/7lylZyx3PtBVq9YpioPVMD
Laid to Rest,Lamb of God,Ashes of the Wake (15th Anniversary),230127,4,https://open.spotify.com/track/1yc53HK08sDab7PDFgnLWk
Followed Home Then Killed,Cannibal Corpse,Torture,216546,37,https://open.spotify.com/track/5hHlnflNWv3mjkbUghu22V
The Strangulation Chair,Cannibal Corpse,Torture,249520,32,https://open.spotify.com/track/1XoDuQWETlzKgFgBNru2xk
Flying Whales,Gojira,From Mars to Sirius,464453,65,https://open.spotify.com/track/5OjCsHeByDYEGxMrb1z8KQ
Territory,Sepultura,Chaos A.D.,287480,62,https://open.spotify.com/track/0QRxtcxL31dRAeiUUuENPu
Spirit Crusher,Death,The Sound of Perseverance - Reissue,407000,56,https://open.spotify.com/track/3sSonVXqDeoEFj2lM7mpYT
Redneck Stomp,Obituary,Frozen In Time,212840,54,https://open.spotify.com/track/2fSYadDsbWMtIVqX7flKIc
The Gift of Guilt,Gojira,L'Enfant Sauvage (Special Edition),356800,55,https://open.spotify.com/track/1mjC68qU0Q9HlCIZHZAEko
L'enfant sauvage,Gojira,L'Enfant Sauvage (Special Edition),257733,62,https://open.spotify.com/track/4PWxt9Fy949kUtkEi2GI5V
Scourge of Iron,Cannibal Corpse,Torture,284400,57,https://open.spotify.com/track/6V3SNkvi4BnfmZU0j7s9TQ
Voice of the Soul,Death,The Sound of Perseverance - Reissue,223933,61,https://open.spotify.com/track/69Yia3qCLw6N9U80WhLwLn
Symbolic,Death,Symbolic (Remastered Version),392800,57,https://open.spotify.com/track/0dpFb4qv92TE9R00Lq4SAW
Floods,Pantera,The Great Southern Trendkill,419893,72,https://open.spotify.com/track/1L2ZkXbRX00ZiaUDuMMgf7
Locust,Machine Head,Unto the Locust (Special Edition),456320,57,https://open.spotify.com/track/2fed1yXI1clOEddfGyKyH2
If You Want Peace... Prepare For War,Children Of Bodom,Are You Dead Yet?,237640,53,https://open.spotify.com/track/43NEu8Y1AiHMtjsDiBS64T
Attitude,Sepultura,Roots,255400,57,https://open.spotify.com/track/1k5Jr3Ir3tXJLrI5ZsJ0fo
Evisceration Plague,Cannibal Corpse,Evisceration Plague,270920,54,https://open.spotify.com/track/1Ds58cpyJzL0YTKk02vh1C
The Heretic Anthem,Slipknot,Iowa,254000,68,https://open.spotify.com/track/3OYZWMm5m2DEwq2Tc1ukTh
Hangar 18 - 2004 Remix,Megadeth,Rust In Peace (2004 Remix / Expanded Edition),311200,64,https://open.spotify.com/track/6b6uLZsoGhObYexIxnRbIb
Clone,Gojira,Terra Incognita,297402,49,https://open.spotify.com/track/0tSE8quqeoqNqjRL55POSa
Guardians Of Asgaard,Amon Amarth,Twilight Of The Thunder God,263160,59,https://open.spotify.com/track/2DR9AzDhYeStkHupvU08FC
Slave New World,Sepultura,Chaos A.D.,175520,54,https://open.spotify.com/track/39bighg4X08plAXXt9dC7T
Winter Madness,Wintersun,Wintersun,308226,42,https://open.spotify.com/track/2N1SFSnHMIdHY0waUbjEnv
Callout,Attila,About That Life,148973,43,https://open.spotify.com/track/1D11qBrbCj0kpxLID6VrFo
Staring Through the Eyes of the Dead,Cannibal Corpse,The Bleeding,209120,41,https://open.spotify.com/track/4WZuTswubOiMnVt1rlG6sL
Battle Against Time,Wintersun,Wintersun,423320,41,https://open.spotify.com/track/0tEA8vx1V2mJoxSIqapi0H
