Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Touch Me - 2021 Edit,"Francesco Giglio, Madras, Flo Rida, Nawaim",Touch Me (Edit 2021),201290,16,https://open.spotify.com/track/1R8T5Ffq73FsxiNiynFgmn
Lovin' Every Minute,"AREA21, Martin Garrix, Maejor",Lovin' Every Minute,162576,41,https://open.spotify.com/track/1e7gC7NhFSK0lBeoLISvKz
Chasing Stars (feat. James Bay),"Alesso, Marshmello, James Bay",Chasing Stars (feat. James Bay),170457,58,https://open.spotify.com/track/6y6xhAgZjvxy5kR5rigpY3
Lost,Maroon 5,JORDI (Deluxe),172597,65,https://open.spotify.com/track/18XlJEroUwFo0tLZxscgXE
Kiss My (Uh Oh),"Anne-Marie, Little Mix",Therapy,176800,60,https://open.spotify.com/track/0MWiSBKm8Avs8iDIxcertp
Here To Shine,"Fabian Mazur, Daniel Schulz",Here To Shine,146640,0,https://open.spotify.com/track/5vwJgBCtggDP7sYKDFP0Wd
No Time (feat. Lil Durk),"KSI, Lil Durk",All Over The Place,180066,0,https://open.spotify.com/track/58Z3VBEOouOnDn4jQ5qPTo
You Right,"Doja Cat, The Weeknd",You Right,186173,9,https://open.spotify.com/track/0IakguBBeTUsAILmugkEam
Who I Am,Anne-Marie,Therapy,152493,46,https://open.spotify.com/track/1o8kO8YyMWRAeb9bE2AIxO
Whatchu Do,"Camp Kubrick, Don Diablo",Whatchu Do,200727,32,https://open.spotify.com/track/3GBkgD6zktdkBGN0YWYzhJ
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),141805,83,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
working,"Tate McRae, Khalid",working,210219,64,https://open.spotify.com/track/31sSFHIe4NaxltVFOEIcTa
Summer's Not Ready (feat. INNA and Timmy Trumpet),"Flo Rida, INNA, Timmy Trumpet",Summer's Not Ready (feat. INNA and Timmy Trumpet),151961,45,https://open.spotify.com/track/1uSaqSNnHtvzBEDNQ5hZP0
Holiday,KSI,Holiday,193733,53,https://open.spotify.com/track/3G2omDJ5ZGYSiJV3UOOPw0
Try,"Lost Kings, SAFE",Try,185119,45,https://open.spotify.com/track/2Q3uUxPpTKY4MjY5SRFSHK
Underwater,Karra,Underwater,233394,0,https://open.spotify.com/track/4IZXiPKm409EGxRTXTaD95
Last Dance - Hartzon Remix,"Seeb, KIDDO, Hartzon",Sad in Scandinavia (Remixes),142765,30,https://open.spotify.com/track/5v8CKf8HEHHtPZuGz5Z8Ux
Pomegranate,"deadmau5, The Neptunes",Pomegranate,207903,0,https://open.spotify.com/track/5rjJyv6c4qXD2SKwdQx6wT
Walk Away,"Asher Postman, Annelisa Franklin",Walk Away,192406,25,https://open.spotify.com/track/1X1feHU5fQmZ0KbMTeDoO0
Money (feat. Rmarni),"Arman Cekin, Rmarni",Money (feat. Rmarni),188016,22,https://open.spotify.com/track/2hN25RtzT6XhMmlNeZxsJq
Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Levitating (feat. DaBaby),203064,71,https://open.spotify.com/track/463CkQjx2Zk1yXoBuierM9
